candidate,law,return_low,return_high,threshold_scale,coupling,coupling_domain,corner,seed,dt,dynamic_noise,return_rate,settling_time_p95,residual_p95,reexit_rate,attempted_violations,max_abs
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,nominal,23,0.02,1,0.3333333333333333,3.935,0.13496394391446898,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,nominal,37,0.02,1,0.3333333333333333,3.7750000000000004,0.13715433334405475,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,nominal,53,0.02,1,0.3888888888888889,4.887999999999999,0.1259908880241089,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,nominal,71,0.02,1,0.3333333333333333,4.115,0.1428248690786151,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,erhoeht,11,0.02,1,0.3888888888888889,5.143999999999999,0.13176222071252852,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.158484306545264,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,erhoeht,37,0.02,1,0.3333333333333333,5.39,0.14918861745627424,0.16666666666666666,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.14068781865319124,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,erhoeht,71,0.02,1,0.05555555555555555,5.14,0.14949937741205035,0.1111111111111111,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,nominal,11,0.02,1,0.5555555555555556,5.431,0.1239995055599969,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,nominal,23,0.02,1,0.4444444444444444,5.4190000000000005,0.13017671958282798,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,nominal,37,0.02,1,0.4444444444444444,5.393,0.13454380999700397,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,nominal,53,0.02,1,0.5555555555555556,5.471,0.12477382782063094,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,nominal,71,0.02,1,0.3888888888888889,4.807999999999998,0.13941797183528237,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,erhoeht,11,0.02,1,0.5555555555555556,5.362,0.12696430148886942,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,erhoeht,23,0.02,1,0.3333333333333333,3.35,0.15069227904784613,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,erhoeht,37,0.02,1,0.3888888888888889,4.869999999999999,0.14263902987534816,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,erhoeht,53,0.02,1,0.3888888888888889,4.823999999999999,0.1291629536713508,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_abweichung,drei_regime,0.4,1.0,0.75,0.34,abweichung,erhoeht,71,0.02,1,0.3333333333333333,3.9699999999999998,0.14179050859345482,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,nominal,11,0.02,1,0.16666666666666666,5.498,0.15501476751336224,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,nominal,23,0.02,1,0.2222222222222222,5.271,0.16112123414526616,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,nominal,37,0.02,1,0.1111111111111111,5.255999999999999,0.16896074154162782,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,nominal,53,0.02,1,0.1111111111111111,4.875,0.15607497390810582,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,nominal,71,0.02,1,0.1111111111111111,5.258,0.16964099176953057,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,erhoeht,11,0.02,1,0.1111111111111111,5.313000000000001,0.16703073124382148,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,erhoeht,23,0.02,1,0.05555555555555555,5.32,0.20398389536974337,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,erhoeht,37,0.02,1,0.0,nan,0.1813015606233148,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,erhoeht,53,0.02,1,0.1111111111111111,5.493,0.18682386639350862,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0_abweichung,drei_regime,0.4,1.0,1.0,0.0,abweichung,erhoeht,71,0.02,1,0.0,nan,0.20161654103338045,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,nominal,11,0.02,1,0.3333333333333333,3.5700000000000003,0.14917238860589482,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,nominal,23,0.02,1,0.3333333333333333,4.1,0.15887470134150772,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,nominal,37,0.02,1,0.3333333333333333,3.94,0.16254531747111775,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,nominal,53,0.02,1,0.3333333333333333,3.875,0.14916080459365585,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,nominal,71,0.02,1,0.3333333333333333,4.255,0.16846831200398255,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,erhoeht,11,0.02,1,0.3333333333333333,4.765000000000001,0.15484760482113233,0.16666666666666666,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.18480934830073045,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,erhoeht,37,0.02,1,0.2777777777777778,5.216,0.17529545848803543,0.16666666666666666,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.16340107129759476,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_absolut,drei_regime,0.4,1.0,1.0,0.34,absolut,erhoeht,71,0.02,1,0.05555555555555555,5.14,0.17511997977427265,0.1111111111111111,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,nominal,11,0.02,1,0.3333333333333333,3.3899999999999997,0.14771937164751442,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,nominal,23,0.02,1,0.3333333333333333,3.41,0.15507044355341817,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,nominal,37,0.02,1,0.3333333333333333,3.6500000000000004,0.16025695075027158,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,nominal,53,0.02,1,0.3333333333333333,3.63,0.14814341948533624,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,nominal,71,0.02,1,0.3333333333333333,3.515,0.16559989111069207,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,erhoeht,11,0.02,1,0.3333333333333333,3.59,0.15088666356176275,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,erhoeht,23,0.02,1,0.3333333333333333,3.49,0.17862307777625747,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,erhoeht,37,0.02,1,0.3333333333333333,3.81,0.1692697704932266,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,erhoeht,53,0.02,1,0.3333333333333333,3.535,0.15349417093987766,0.0,0,3.0
drei_regime_lo0.4_hi1_s1_k0.34_abweichung,drei_regime,0.4,1.0,1.0,0.34,abweichung,erhoeht,71,0.02,1,0.3333333333333333,4.075,0.16856687417625354,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,nominal,11,0.02,1,0.2222222222222222,4.5,0.10407513267479755,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,nominal,23,0.02,1,0.2222222222222222,4.287999999999999,0.10808133016941493,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,nominal,37,0.02,1,0.2222222222222222,4.497,0.11380432503950995,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,nominal,53,0.02,1,0.2222222222222222,4.843999999999999,0.1053576055543042,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,nominal,71,0.02,1,0.2222222222222222,4.877,0.11414252497947384,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,erhoeht,11,0.02,1,0.2222222222222222,4.9990000000000006,0.1126491976754876,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,erhoeht,23,0.02,1,0.2222222222222222,5.299,0.13870500041915018,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,erhoeht,37,0.02,1,0.2222222222222222,5.102,0.12218300463322943,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,erhoeht,53,0.02,1,0.2222222222222222,4.622,0.12567425946925428,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0_abweichung,drei_regime,0.4,1.6,0.75,0.0,abweichung,erhoeht,71,0.02,1,0.1111111111111111,5.122,0.1354454976991537,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,nominal,11,0.02,1,0.5555555555555556,5.297,0.1008346288775456,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,nominal,23,0.02,1,0.3333333333333333,3.575,0.10963260632138284,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,nominal,37,0.02,1,0.5555555555555556,5.473,0.11005127615785339,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,nominal,53,0.02,1,0.5555555555555556,5.362,0.10159414814349026,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,nominal,71,0.02,1,0.3333333333333333,3.7,0.11568700344779788,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,erhoeht,11,0.02,1,0.3888888888888889,4.835999999999999,0.10729199677873388,0.1111111111111111,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.13042752125451695,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,erhoeht,37,0.02,1,0.3333333333333333,4.8100000000000005,0.12196267180282468,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.11705677181537075,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_absolut,drei_regime,0.4,1.6,0.75,0.34,absolut,erhoeht,71,0.02,1,0.05555555555555555,5.14,0.12434180623498076,0.16666666666666666,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,nominal,11,0.02,1,0.5555555555555556,5.073,0.09868300366459865,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,nominal,23,0.02,1,0.5555555555555556,5.204,0.10378060357820867,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,nominal,37,0.02,1,0.5555555555555556,5.24,0.10706566186571215,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,nominal,53,0.02,1,0.5555555555555556,5.1129999999999995,0.09998729923056947,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,nominal,71,0.02,1,0.5555555555555556,5.211,0.11127241086255203,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,erhoeht,11,0.02,1,0.5555555555555556,5.091,0.10111324273619961,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,erhoeht,23,0.02,1,0.5555555555555556,5.311,0.12065265500148606,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,erhoeht,37,0.02,1,0.5555555555555556,5.3100000000000005,0.11387231467430331,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,erhoeht,53,0.02,1,0.5555555555555556,5.311,0.1027142202682344,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.4,1.6,0.75,0.34,abweichung,erhoeht,71,0.02,1,0.5,5.46,0.11285153307841977,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,nominal,11,0.02,1,0.2222222222222222,5.077,0.12920619311317397,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,nominal,23,0.02,1,0.2222222222222222,4.811,0.13409943746144948,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,nominal,37,0.02,1,0.2222222222222222,5.054,0.14085130058628448,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,nominal,53,0.02,1,0.2222222222222222,5.348,0.13016494437997053,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,nominal,71,0.02,1,0.2222222222222222,5.48,0.14143776961591945,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,erhoeht,11,0.02,1,0.2222222222222222,5.4590000000000005,0.13994151148111236,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,erhoeht,23,0.02,1,0.1111111111111111,5.008,0.170668217494952,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,erhoeht,37,0.02,1,0.16666666666666666,5.428,0.1511510423921989,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,erhoeht,53,0.02,1,0.2222222222222222,5.139,0.15607426524113868,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0_abweichung,drei_regime,0.4,1.6,1.0,0.0,abweichung,erhoeht,71,0.02,1,0.05555555555555555,5.38,0.1683332209374218,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,nominal,11,0.02,1,0.4444444444444444,5.433,0.12465797681106365,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,nominal,23,0.02,1,0.3333333333333333,3.82,0.1338394282736076,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,nominal,37,0.02,1,0.3333333333333333,3.66,0.135737446020736,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,nominal,53,0.02,1,0.3888888888888889,4.823999999999999,0.12470661543479998,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,nominal,71,0.02,1,0.3333333333333333,3.96,0.14139623708707144,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,erhoeht,11,0.02,1,0.3888888888888889,5.005999999999999,0.1304393181603669,0.1111111111111111,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.1570102578947308,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,erhoeht,37,0.02,1,0.3333333333333333,5.19,0.1480838626839017,0.16666666666666666,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.13947257004514954,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_absolut,drei_regime,0.4,1.6,1.0,0.34,absolut,erhoeht,71,0.02,1,0.05555555555555555,5.14,0.14897830698484937,0.1111111111111111,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,nominal,11,0.02,1,0.5555555555555556,5.402,0.12266385546945502,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,nominal,23,0.02,1,0.5555555555555556,5.482,0.12875880477776647,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,nominal,37,0.02,1,0.4444444444444444,5.36,0.13307396251280013,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,nominal,53,0.02,1,0.5555555555555556,5.431,0.12340752008320914,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,nominal,71,0.02,1,0.5,5.492,0.13790573014039958,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,erhoeht,11,0.02,1,0.5555555555555556,5.331,0.12560619954918242,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,erhoeht,23,0.02,1,0.3333333333333333,3.125,0.1491632308687712,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,erhoeht,37,0.02,1,0.4444444444444444,5.438000000000001,0.14135148976933684,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,erhoeht,53,0.02,1,0.3888888888888889,4.769999999999999,0.12762465382647747,0.0,0,3.0
drei_regime_lo0.4_hi1.6_s1_k0.34_abweichung,drei_regime,0.4,1.6,1.0,0.34,abweichung,erhoeht,71,0.02,1,0.3888888888888889,4.979999999999999,0.14010743429019937,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,nominal,11,0.02,1,1.0,4.863,0.021422699625080158,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,nominal,23,0.02,1,1.0,4.92,0.022180775293190323,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,nominal,37,0.02,1,1.0,5.069,0.02510850005098768,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,nominal,53,0.02,1,1.0,4.88,0.022824656668609895,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,nominal,71,0.02,1,1.0,5.0,0.024607264954775367,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,erhoeht,11,0.02,1,1.0,5.083,0.02794110067700584,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,erhoeht,23,0.02,1,0.7777777777777778,5.401,0.044494616280218474,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,erhoeht,37,0.02,1,1.0,5.231999999999999,0.030852440148100672,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,erhoeht,53,0.02,1,0.6666666666666666,5.361,0.04139243000769485,0.05555555555555555,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0_abweichung,drei_regime,0.8,1.0,0.75,0.0,abweichung,erhoeht,71,0.02,1,0.5555555555555556,5.397,0.04331171030266644,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,nominal,11,0.02,1,1.0,4.783,0.024014543332460194,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,nominal,23,0.02,1,1.0,5.043,0.033852781578878416,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,nominal,37,0.02,1,1.0,4.9830000000000005,0.029341377317985345,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,nominal,53,0.02,1,1.0,4.752,0.02468172477665819,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,nominal,71,0.02,1,1.0,5.135,0.035072903151198785,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,erhoeht,11,0.02,1,1.0,5.063000000000001,0.0332124860961061,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,erhoeht,23,0.02,1,0.7222222222222222,4.9479999999999995,0.05036089058387027,0.2222222222222222,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,erhoeht,37,0.02,1,1.0,5.4030000000000005,0.042047510285788466,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,erhoeht,53,0.02,1,0.7777777777777778,5.167000000000001,0.049814044141872384,0.2777777777777778,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_absolut,drei_regime,0.8,1.0,0.75,0.34,absolut,erhoeht,71,0.02,1,0.8333333333333334,5.256,0.047653706555417494,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,nominal,11,0.02,1,1.0,4.723,0.01719587279301324,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,nominal,23,0.02,1,1.0,4.803,0.01870313737072076,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,nominal,37,0.02,1,1.0,4.849,0.020563449539852487,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,nominal,53,0.02,1,1.0,4.703,0.01838863910642881,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,nominal,71,0.02,1,1.0,4.923,0.021696071046474134,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,erhoeht,11,0.02,1,1.0,4.731999999999999,0.019949652921483207,0.0,0,3.0
drei_regime_lo0.8_hi1_s0.75_k0.34_abweichung,drei_regime,0.8,1.0,0.75,0.34,abweichung,erhoeht,23,0.02,1,1.0,5.115,0.026445145735575076,0.0,0,3.0
